montant_demande_fcfa,duree_mois,nb_transactions_30j,ville,age,metier,revenu_mensuel_fcfa,anciennete_mobile_money_mois,operateur_principal,nb_transactions_total,montant_total_fcfa,montant_moyen_fcfa,montant_max_fcfa,montant_std_fcfa,nb_types_distincts,nb_operateurs_distincts,jours_depuis_derniere_trans,nb_achat_credit,nb_depot,nb_paiement_facture,nb_retrait,nb_transfert,charge_mensuelle_fcfa,ratio_endettement,capacite_remboursement,ratio_montant_revenu_annuel,montant_par_mois,intensite_utilisation,ratio_moy_trans_revenu,ratio_volume_trans_pret,regularite_transactions,ratio_trans_30j_total,score_diversification,recence_normalisee,actif_30j,actif_7j,pct_achat_credit,pct_depot,pct_paiement_facture,pct_retrait,pct_transfert,ratio_retrait_depot,engagement_paiement,tranche_age,segment_anciennete,segment_revenu
158137,3,51,2,40,0,111033,37,2,51,1195744,23445.960784313724,42745,11606.83222065484,5,1,0,8,5,10,13,15,52712.333333333336,0.474744745556126,58320.666666666664,0.11868618638903149,52712.333333333336,1.3421052631578947,0.21116209401091318,7.561395742958681,0.49502501955050565,0.9807692307692307,5,0.0,1,1,0.15384615384615385,0.09615384615384616,0.19230769230769232,0.25,0.28846153846153844,2.1666666666666665,0.19230769230769232,3,1,1
232321,12,63,1,18,6,118015,42,2,63,1458964,23158.15873015873,45754,12920.788578508951,5,1,1,11,12,15,11,14,19360.083333333332,0.16404764931011592,98654.91666666667,0.16404764931011595,19360.083333333332,1.4651162790697674,0.19623063788635964,6.279921832628851,0.557912691434815,0.984375,5,0.02040816326530612,1,1,0.171875,0.1875,0.234375,0.171875,0.21875,0.8461538461538461,0.234375,2,1,1
181701,9,44,7,47,6,105244,40,1,44,842070,19137.954545454544,40853,11947.422847441214,5,1,1,6,7,11,14,6,20189.0,0.19183041313519061,85055.0,0.14387280985139295,20189.0,1.0731707317073171,0.18184366372861677,4.634346347315935,0.6242463672227435,0.9777777777777777,5,0.02040816326530612,1,1,0.13333333333333333,0.15555555555555556,0.24444444444444444,0.3111111111111111,0.13333333333333333,1.75,0.24444444444444444,1,1,1
111097,6,23,6,35,8,113601,16,0,23,540604,23504.52173913044,43072,10646.806622685956,5,1,4,6,7,4,4,2,18516.166666666668,0.16299299008518117,95084.83333333333,0.08149649504259059,18516.166666666668,1.3529411764705883,0.20690417988512813,4.866010189202326,0.4529491725751339,0.9583333333333334,5,0.08163265306122448,1,1,0.25,0.2916666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,0.16666666666666666,0,2,1
355900,12,57,4,39,4,179758,43,2,57,2114624,37098.66666666666,71731,20038.019736894927,5,1,4,13,16,10,9,9,29658.333333333332,0.16499033886298986,150099.66666666666,0.16499033886298986,29658.333333333332,1.2954545454545454,0.2063811717234652,5.941607357102115,0.5401132014724732,0.9827586206896551,5,0.08163265306122448,1,1,0.22413793103448276,0.27586206896551724,0.1724137931034483,0.15517241379310345,0.15517241379310345,0.5294117647058824,0.1724137931034483,3,1,3
210941,9,44,1,34,3,153511,14,2,44,1493280,33938.181818181816,60404,16424.49208343234,5,1,5,12,8,8,5,11,23437.88888888889,0.15267888873689112,130073.11111111111,0.11450916655266832,23437.88888888889,2.933333333333333,0.22107980417156958,7.079102312484,0.48393895207672477,0.9777777777777777,5,0.10204081632653061,1,1,0.26666666666666666,0.17777777777777778,0.17777777777777778,0.1111111111111111,0.24444444444444444,0.5555555555555556,0.17777777777777778,0,2,3
547572,3,41,2,51,5,365882,18,0,41,2877491,70182.70731707317,99670,28201.795400509436,5,1,2,5,9,5,11,11,182524.0,0.49886028828966716,183358.0,0.12471507207241679,182524.0,2.1578947368421053,0.19181787384203972,5.254990658779743,0.4018282373300755,0.9761904761904762,5,0.04081632653061224,1,1,0.11904761904761904,0.21428571428571427,0.11904761904761904,0.2619047619047619,0.2619047619047619,1.1,0.11904761904761904,1,2,2
51120,6,63,5,62,8,63037,36,1,63,899409,14276.333333333334,25014,7284.978211936333,5,1,1,13,13,18,10,9,8520.0,0.13515871630946905,54517.0,0.06757935815473452,8520.0,1.7027027027027026,0.22647545621354656,17.593728604683008,0.5102478202234076,0.984375,5,0.02040816326530612,1,1,0.203125,0.203125,0.28125,0.15625,0.140625,0.7142857142857143,0.28125,1,0,0
46926,6,16,6,36,5,146553,2,2,16,478412,29900.75,57696,18124.73345643093,5,1,12,3,2,6,3,2,7821.0,0.05336635892816933,138732.0,0.026683179464084664,7821.0,5.333333333333333,0.2040268708248893,10.194813220534021,0.606142899878132,0.9411764705882353,5,0.24489795918367346,1,0,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.11764705882352941,1.0,0.35294117647058826,3,3,3
114473,12,33,1,48,0,131207,38,1,33,1010085,30608.636363636364,51929,13268.473213830455,5,1,3,7,6,8,6,6,9539.416666666666,0.07270508941342052,121667.58333333333,0.07270508941342052,9539.416666666666,0.8461538461538461,0.23328508664656888,8.823706693222915,0.4334737288677214,0.9705882352941176,5,0.061224489795918366,1,1,0.20588235294117646,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.8571428571428571,0.23529411764705882,1,1,3
227923,9,57,3,37,9,106939,30,0,57,1169955,20525.526315789477,42294,12335.226720808963,5,1,3,14,17,4,11,11,25324.777777777777,0.23681517292828413,81614.22222222222,0.1776113796962131,25324.777777777777,1.8387096774193548,0.19193677064297848,5.133092609817307,0.6009407793134692,0.9827586206896551,5,0.061224489795918366,1,1,0.2413793103448276,0.29310344827586204,0.06896551724137931,0.1896551724137931,0.1896551724137931,0.6111111111111112,0.06896551724137931,3,0,1
160838,3,68,3,24,5,93054,49,2,68,1446568,21273.058823529413,37107,11094.729127581197,5,1,0,13,15,16,13,11,53612.666666666664,0.5761457504961277,39441.333333333336,0.14403643762403193,53612.666666666664,1.36,0.22860982680518208,8.993888298236124,0.5215144519253782,0.9855072463768116,5,0.0,1,1,0.18840579710144928,0.21739130434782608,0.2318840579710145,0.18840579710144928,0.15942028985507245,0.8125,0.2318840579710145,2,1,1
105410,12,10,0,35,4,70133,1,0,10,169606,16960.6,25893,8921.21003501705,5,1,2,1,3,1,2,3,8784.166666666666,0.12525012001007607,61348.833333333336,0.1252501200100761,8784.166666666666,5.0,0.24183479959505508,1.6089971634838869,0.5259651232794695,0.9090909090909091,5,0.04081632653061224,1,1,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.5,0.09090909090909091,0,3,0
261939,12,30,7,24,4,118363,9,1,30,719721,23990.7,46917,15110.740628942462,5,1,3,7,7,5,5,6,21828.25,0.1844178501727736,96534.75,0.1844178501727736,21828.25,3.0,0.2026874952476703,2.747655951744674,0.6298320097759834,0.967741935483871,5,0.061224489795918366,1,1,0.22580645161290322,0.22580645161290322,0.16129032258064516,0.16129032258064516,0.1935483870967742,0.625,0.16129032258064516,2,2,1
107219,12,29,0,21,9,64483,22,2,29,326662,11264.206896551725,24017,6910.1713353748655,5,1,1,7,3,4,7,8,8934.916666666666,0.13856236010524736,55548.083333333336,0.1385623601052474,8934.916666666666,1.2608695652173914,0.1746849075966026,3.0466517440775975,0.6134082932369459,0.9666666666666667,5,0.02040816326530612,1,1,0.23333333333333334,0.1,0.13333333333333333,0.23333333333333334,0.26666666666666666,1.75,0.13333333333333333,2,0,0
41141,12,35,5,51,6,54912,27,2,35,377972,10799.2,21638,6496.001103846616,5,1,10,10,9,1,8,7,3428.4166666666665,0.06243474407536907,51483.583333333336,0.06243474407536907,3428.4166666666665,1.25,0.19666375291375293,9.187010840503621,0.6014704453479209,0.9722222222222222,5,0.20408163265306123,1,0,0.2777777777777778,0.25,0.027777777777777776,0.2222222222222222,0.19444444444444445,0.8,0.027777777777777776,1,0,0
133533,9,29,0,33,2,117676,6,1,29,728983,25137.344827586207,46967,13897.326418816428,5,1,3,4,4,10,6,5,14837.0,0.12608348346306808,102839.0,0.09456261259730106,14837.0,4.142857142857143,0.21361488177356647,5.459156469513382,0.5528337889440454,0.9666666666666667,5,0.061224489795918366,1,1,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.16666666666666666,1.2,0.3333333333333333,0,3,1
26061,12,23,5,34,7,30000,5,1,23,165136,7179.826086956522,11919,3766.424065490597,5,1,3,4,5,3,8,3,2171.75,0.07239166666666667,27828.25,0.07239166666666667,2171.75,3.8333333333333335,0.23932753623188407,6.336275036451538,0.5245112498034241,0.9583333333333334,5,0.061224489795918366,1,1,0.16666666666666666,0.20833333333333334,0.125,0.3333333333333333,0.125,1.3333333333333333,0.125,0,3,0
75361,6,34,5,59,2,145794,8,2,34,926130,27239.117647058825,57009,14547.48035408216,5,1,9,8,6,7,6,7,12560.166666666666,0.08615009305366933,133233.83333333334,0.043075046526834665,12560.166666666666,3.7777777777777777,0.18683291251394998,12.28908468458905,0.5340461646520416,0.9714285714285714,5,0.1836734693877551,1,0,0.22857142857142856,0.17142857142857143,0.2,0.17142857142857143,0.2,0.8571428571428571,0.2,1,2,3
514941,12,58,3,54,4,475825,49,0,58,4396871,75808.12068965517,99670,31166.066765261818,5,1,5,9,12,6,17,14,42911.75,0.09018389113644722,432913.25,0.09018389113644722,42911.75,1.16,0.1593193310348451,8.538575218179911,0.4111123632847347,0.9830508474576272,5,0.10204081632653061,1,1,0.15254237288135594,0.2033898305084746,0.1016949152542373,0.288135593220339,0.23728813559322035,1.3076923076923077,0.1016949152542373,1,1,2
169144,9,68,3,29,7,90478,59,2,68,1335596,19641.117647058825,35948,10082.511675542217,5,1,0,18,16,7,12,15,18793.777777777777,0.20771654742343748,71684.22222222222,0.1557874105675781,18793.777777777777,1.1333333333333333,0.21708169551779244,7.896160099323066,0.5133108281250903,0.9855072463768116,5,0.0,1,1,0.2608695652173913,0.2318840579710145,0.10144927536231885,0.17391304347826086,0.21739130434782608,0.7058823529411765,0.10144927536231885,0,1,1
82437,3,15,7,40,6,129696,6,2,15,495978,33065.2,50396,11934.947831593448,5,1,24,4,3,1,4,3,27479.0,0.2118723784850728,102217.0,0.0529680946212682,27479.0,2.142857142857143,0.2549438687392055,6.0163759431330215,0.3609410162520474,0.9375,5,0.4897959183673469,1,0,0.25,0.1875,0.0625,0.25,0.1875,1.0,0.0625,3,3,3
148185,6,52,4,50,4,73992,50,1,52,780327,15006.28846153846,29229,7480.427526149951,5,1,2,8,6,10,11,17,24697.5,0.3337860849821602,49294.5,0.1668930424910801,24697.5,1.0196078431372548,0.2028096072756306,5.265861822304402,0.4984529713892833,0.9811320754716981,5,0.04081632653061224,1,1,0.1509433962264151,0.11320754716981132,0.18867924528301888,0.20754716981132076,0.32075471698113206,1.5714285714285714,0.18867924528301888,1,1,0
271419,6,41,5,51,3,200116,4,1,41,1636111,39905.14634146341,79659,22412.980430501622,5,1,10,7,11,8,4,11,45236.5,0.22605139019368767,154879.5,0.11302569509684383,45236.5,8.2,0.19941007386447568,6.027967725296588,0.5616423154148066,0.9761904761904762,5,0.20408163265306123,1,0,0.16666666666666666,0.2619047619047619,0.19047619047619047,0.09523809523809523,0.2619047619047619,0.3333333333333333,0.19047619047619047,1,3,2
209527,3,67,2,31,9,199718,49,1,67,2705062,40374.05970149254,79824,22227.48481448587,5,1,0,13,12,17,15,10,69842.33333333333,0.34970475036468085,129875.66666666667,0.08742618759117021,69842.33333333333,1.34,0.20215533753338477,12.91026497651865,0.5505251256300728,0.9852941176470589,5,0.0,1,1,0.19117647058823528,0.17647058823529413,0.25,0.22058823529411764,0.14705882352941177,1.1538461538461537,0.25,0,1,2
102553,12,70,7,25,4,57904,57,1,70,829643,11852.042857142857,23015,7015.457108942512,5,1,3,15,18,10,14,13,8546.083333333334,0.14759055217831815,49357.916666666664,0.14759055217831812,8546.083333333334,1.206896551724138,0.20468435439939997,8.089816096885544,0.591869715945123,0.9859154929577465,5,0.061224489795918366,1,1,0.2112676056338028,0.2535211267605634,0.14084507042253522,0.19718309859154928,0.18309859154929578,0.7368421052631579,0.14084507042253522,2,1,0
81261,3,10,3,53,4,114383,11,1,10,244442,24444.2,44741,12409.190176818323,4,1,12,0,2,2,3,3,27087.0,0.23680966577201157,87296.0,0.05920241644300289,27087.0,0.8333333333333334,0.2137048337602616,3.0080726538849647,0.5076329985771572,0.9090909090909091,4,0.24489795918367346,1,0,0.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,1.0,0.18181818181818182,1,2,1
112933,12,49,6,47,1,87364,54,1,49,872471,17805.530612244896,33799,9276.316034445916,5,1,0,7,15,6,10,11,9411.083333333334,0.10772266990217176,77952.91666666667,0.10772266990217176,9411.083333333334,0.8909090909090909,0.20380855515137697,7.725494536632016,0.5209502196945055,0.98,5,0.0,1,1,0.14,0.3,0.12,0.2,0.22,0.625,0.12,1,1,1
76767,6,36,3,50,9,195154,46,2,36,1396745,38798.47222222222,77746,22194.5165911198,5,1,0,10,6,9,10,1,12794.5,0.06556104409850683,182359.5,0.03278052204925341,12794.5,0.7659574468085106,0.1988095156759391,18.194364839516464,0.5720314045511163,0.972972972972973,5,0.0,1,1,0.2702702702702703,0.16216216216216217,0.24324324324324326,0.2702702702702703,0.02702702702702703,1.4285714285714286,0.24324324324324326,1,1,2
140367,9,38,7,27,8,71777,38,1,38,626856,16496.21052631579,28415,7835.425255048622,5,1,2,8,8,6,10,6,15596.333333333334,0.2172887322308446,56180.666666666664,0.16296654917313347,15596.333333333334,0.9743589743589743,0.22982585683876158,4.465804171891029,0.4749545532288515,0.9743589743589743,5,0.04081632653061224,1,1,0.20512820512820512,0.20512820512820512,0.15384615384615385,0.2564102564102564,0.15384615384615385,1.1111111111111112,0.15384615384615385,0,1,0
43324,12,46,2,38,8,42761,27,1,46,412207,8961.021739130434,17021,4623.407908502752,5,1,1,10,6,10,11,9,3610.3333333333335,0.0844305169040325,39150.666666666664,0.08443051690403248,3610.3333333333335,1.6428571428571428,0.20956062157410804,9.514298903635314,0.515888941477992,0.9787234042553191,5,0.02040816326530612,1,1,0.2127659574468085,0.1276595744680851,0.2127659574468085,0.23404255319148937,0.19148936170212766,1.5714285714285714,0.2127659574468085,3,0,0
231996,12,36,6,46,1,99285,56,1,36,531461,14762.805555555557,34169,9700.493082664683,5,1,6,6,7,7,11,5,19333.0,0.194722264188951,79952.0,0.194722264188951,19333.0,0.631578947368421,0.14869119761852803,2.290809794954245,0.6570455731188107,0.972972972972973,5,0.12244897959183673,1,1,0.16216216216216217,0.1891891891891892,0.1891891891891892,0.2972972972972973,0.13513513513513514,1.375,0.1891891891891892,1,1,1
189842,3,59,4,59,1,146425,40,2,59,1680555,28483.98305084746,57048,16138.066136859114,5,1,0,16,9,13,11,10,63280.666666666664,0.4321711911672642,83144.33333333334,0.10804279779181607,63280.666666666664,1.4390243902439024,0.19452950692059046,8.852341145051437,0.5665464538999959,0.9833333333333333,5,0.0,1,1,0.26666666666666666,0.15,0.21666666666666667,0.18333333333333332,0.16666666666666666,1.1,0.21666666666666667,1,1,3
165093,3,44,7,52,4,82393,46,1,44,750560,17058.18181818182,32164,8477.786251941907,5,1,2,13,6,11,9,5,55031.0,0.6679086815627541,27362.0,0.16697717039068852,55031.0,0.9361702127659575,0.20703435750830557,4.546258495160333,0.49696323905207523,0.9777777777777777,5,0.04081632653061224,1,1,0.28888888888888886,0.13333333333333333,0.24444444444444444,0.2,0.1111111111111111,1.2857142857142858,0.24444444444444444,1,1,1
74203,9,46,1,45,2,81509,23,0,46,802490,17445.434782608696,30450,8479.7597703189,5,1,0,9,10,9,6,12,8244.777777777777,0.10115174738713244,73264.22222222222,0.07586381054034932,8244.777777777777,1.9166666666666667,0.21403077920976452,10.814646110721794,0.4860454228030511,0.9787234042553191,5,0.0,1,1,0.19148936170212766,0.2127659574468085,0.19148936170212766,0.1276595744680851,0.2553191489361702,0.5454545454545454,0.19148936170212766,3,0,1
43066,6,32,0,28,2,106287,51,0,32,605526,18922.6875,36802,10645.724410380635,5,1,1,4,7,7,8,6,7177.666666666667,0.06753099312866735,99109.33333333333,0.033765496564333676,7177.666666666667,0.6153846153846154,0.17803388467074996,14.060092414145402,0.5625607805233855,0.9696969696969697,5,0.02040816326530612,1,1,0.12121212121212122,0.21212121212121213,0.21212121212121213,0.24242424242424243,0.18181818181818182,1.0,0.21212121212121213,0,1,1
25000,9,58,3,60,4,46106,30,2,58,600893,10360.224137931034,18227,5315.152537109398,5,1,1,8,15,10,13,12,2777.777777777778,0.06024764190729575,43328.22222222222,0.04518573143047181,2777.777777777778,1.8709677419354838,0.22470446661890067,24.034758609655615,0.512984997366416,0.9830508474576272,5,0.02040816326530612,1,1,0.13559322033898305,0.2542372881355932,0.1694915254237288,0.22033898305084745,0.2033898305084746,0.8125,0.1694915254237288,1,0,0
64045,12,20,3,58,6,52543,23,1,20,204212,10210.6,18924,4966.260632879048,5,1,0,3,5,3,2,7,5337.083333333333,0.10157553495866876,47205.916666666664,0.10157553495866878,5337.083333333333,0.8333333333333334,0.19432845478941058,3.1885207507104267,0.4863352102392424,0.9523809523809523,5,0.0,1,1,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.09523809523809523,0.3333333333333333,0.3333333333333333,0.14285714285714285,1,0,0
146320,3,21,6,33,6,59684,31,1,21,304957,14521.761904761905,23543,7166.531022082873,5,1,3,3,5,5,3,5,48773.333333333336,0.8171927708151823,10910.666666666664,0.20429819270379554,48773.333333333336,0.65625,0.24331080196973903,2.0841642689702775,0.49346887796411654,0.9545454545454546,5,0.061224489795918366,1,1,0.13636363636363635,0.22727272727272727,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.5,0.22727272727272727,0,0,0
160404,6,41,3,19,6,80323,45,2,41,670991,16365.634146341465,32062,9319.4669878596,5,1,0,4,11,9,12,5,26734.0,0.33283119405400696,53589.0,0.16641559702700348,26734.0,0.8913043478260869,0.20374779510652571,4.1831052647984786,0.5694186663262609,0.9761904761904762,5,0.0,1,1,0.09523809523809523,0.2619047619047619,0.21428571428571427,0.2857142857142857,0.11904761904761904,1.0,0.21428571428571427,2,1,1
164166,12,60,1,32,5,142722,52,1,60,1661341,27689.016666666663,56084,15755.067641541498,5,1,3,14,15,13,11,7,13680.5,0.09585417805243761,129041.5,0.09585417805243761,13680.5,1.1320754716981132,0.19400664695468578,10.119823106958158,0.5689800707309615,0.9836065573770492,5,0.061224489795918366,1,1,0.22950819672131148,0.2459016393442623,0.21311475409836064,0.18032786885245902,0.11475409836065574,0.6875,0.21311475409836064,0,1,3
289789,12,49,2,55,3,122757,29,1,49,1378530,28133.26530612245,47953,12775.600380177031,5,1,1,7,8,10,9,15,24149.083333333332,0.19672265804258277,98607.91666666667,0.19672265804258277,24149.083333333332,1.6333333333333333,0.22917850147952823,4.75699644570206,0.45409397548394004,0.98,5,0.02040816326530612,1,1,0.14,0.16,0.2,0.18,0.3,1.0,0.2,1,0,3
25000,6,26,0,52,3,72754,13,1,26,384277,14779.884615384615,26360,7988.51668497687,5,1,0,4,3,8,7,4,4166.666666666667,0.057270619713921805,68587.33333333333,0.0286353098569609,4166.666666666667,1.8571428571428572,0.20314875629360057,15.370465181392744,0.5404626917026373,0.9629629629629629,5,0.0,1,1,0.14814814814814814,0.1111111111111111,0.2962962962962963,0.25925925925925924,0.14814814814814814,1.75,0.2962962962962963,1,2,0
89999,3,36,3,48,9,98966,11,1,36,752237,20895.472222222223,39129,10779.427510603206,5,1,0,5,7,9,8,7,29999.666666666668,0.3031310416371953,68966.33333333333,0.07578276040929882,29999.666666666668,3.0,0.21113788798397654,8.358188888888888,0.5158491536738862,0.972972972972973,5,0.0,1,1,0.13513513513513514,0.1891891891891892,0.24324324324324326,0.21621621621621623,0.1891891891891892,1.0,0.24324324324324326,1,2,1
204819,3,41,5,61,6,95296,49,1,41,880242,21469.31707317073,37554,9592.562716602442,5,1,0,7,6,5,8,15,68273.0,0.7164309100067159,27023.0,0.17910772750167897,68273.0,0.82,0.2252908524300152,4.297636949516649,0.44678253627606146,0.9761904761904762,5,0.0,1,1,0.16666666666666666,0.14285714285714285,0.11904761904761904,0.19047619047619047,0.35714285714285715,1.1428571428571428,0.11904761904761904,1,1,1
75158,3,45,3,52,1,51018,1,2,45,511400,11364.444444444443,19456,5703.574722589477,5,1,3,6,8,9,9,13,25052.666666666668,0.4910554444836463,25965.333333333332,0.12276386112091157,25052.666666666668,22.5,0.22275362508221497,6.804241674317114,0.5018347281066908,0.9782608695652174,5,0.061224489795918366,1,1,0.13043478260869565,0.17391304347826086,0.1956521739130435,0.1956521739130435,0.2826086956521739,1.0,0.1956521739130435,1,3,0
