transaction_id,client_id,type,montant_fcfa,operateur,date
626,15,achat_credit,13673,gimac,2025-12-24
627,15,transfert,6139,gimac,2026-05-01
628,15,paiement_facture,32870,gimac,2026-02-24
629,15,achat_credit,37260,gimac,2026-03-31
630,15,retrait,13678,gimac,2025-11-26
631,15,depot,2055,gimac,2026-01-18
632,15,achat_credit,17839,gimac,2025-11-26
633,15,achat_credit,12929,gimac,2025-12-07
634,15,retrait,8684,gimac,2026-04-10
635,15,achat_credit,7089,gimac,2025-11-24
636,15,depot,21054,gimac,2026-04-07
637,15,retrait,23499,gimac,2026-01-28
638,15,retrait,9615,gimac,2026-04-06
639,15,achat_credit,11830,gimac,2026-04-04
640,15,transfert,25764,gimac,2026-01-31
641,15,retrait,34922,gimac,2026-04-26
642,15,achat_credit,13110,gimac,2026-05-03
643,15,paiement_facture,12490,gimac,2026-04-22
644,15,achat_credit,24202,gimac,2026-05-16
645,15,depot,27507,gimac,2026-01-19
646,15,depot,4310,gimac,2026-05-21
647,15,depot,24081,gimac,2025-12-04
648,15,depot,9999,gimac,2026-04-29
649,15,paiement_facture,24860,gimac,2026-02-16
650,15,paiement_facture,19940,gimac,2026-01-19
651,15,paiement_facture,18280,gimac,2025-12-20
652,15,paiement_facture,35749,gimac,2025-11-30
653,15,achat_credit,37676,gimac,2026-03-23
654,15,paiement_facture,25156,gimac,2026-02-16
655,15,depot,32568,gimac,2026-02-28
656,15,achat_credit,35005,gimac,2026-01-27
657,15,depot,2969,gimac,2026-04-18
658,15,retrait,12592,gimac,2026-01-08
659,15,achat_credit,19131,gimac,2026-02-18
660,15,retrait,17660,gimac,2026-01-12
661,15,paiement_facture,39390,gimac,2026-05-23
662,15,depot,26027,gimac,2026-05-19
663,16,transfert,17112,gimac,2025-12-01
664,16,transfert,15592,gimac,2026-01-19
665,16,achat_credit,13807,gimac,2026-05-03
666,16,depot,31327,gimac,2025-12-06
667,16,retrait,11931,gimac,2026-02-14
668,16,transfert,31766,gimac,2026-04-17
669,16,achat_credit,2905,gimac,2026-01-14
670,16,transfert,12189,gimac,2026-05-01
671,16,achat_credit,7599,gimac,2026-01-24
672,16,transfert,18416,gimac,2026-04-24
673,16,retrait,10192,gimac,2026-03-23
674,16,depot,25914,gimac,2025-12-06
675,16,depot,36019,gimac,2026-02-01
676,16,paiement_facture,33803,gimac,2026-04-12
677,16,retrait,28201,gimac,2026-02-14
678,16,depot,24744,gimac,2026-03-19
679,16,transfert,6487,gimac,2025-12-04
680,16,depot,26792,gimac,2025-12-12
681,16,retrait,13272,gimac,2025-11-27
682,16,transfert,28201,gimac,2025-12-27
683,16,achat_credit,23988,gimac,2026-05-07
684,16,transfert,24330,gimac,2026-02-15
685,16,retrait,29652,gimac,2026-02-01
686,16,depot,5796,gimac,2026-03-18
687,16,transfert,4882,gimac,2026-04-25
688,16,depot,27454,gimac,2026-04-05
689,16,paiement_facture,14475,gimac,2025-12-28
690,16,depot,21679,gimac,2026-02-15
691,16,transfert,3943,gimac,2026-03-05
692,16,achat_credit,30983,gimac,2026-04-05
693,16,retrait,28372,gimac,2026-03-03
694,16,transfert,24669,gimac,2026-01-10
695,16,depot,5482,gimac,2026-03-28
696,16,paiement_facture,31164,gimac,2026-01-06
697,16,paiement_facture,29917,gimac,2026-04-16
698,16,achat_credit,19024,gimac,2026-03-28
699,16,retrait,22524,gimac,2026-04-16
700,17,transfert,28550,airtel,2025-12-21
701,17,transfert,13486,airtel,2025-11-28
702,17,retrait,52364,airtel,2026-01-21
703,17,achat_credit,26356,airtel,2026-01-17
704,17,paiement_facture,79175,airtel,2026-05-08
705,17,retrait,67437,airtel,2026-04-14
706,17,depot,57674,airtel,2026-03-27
707,17,achat_credit,69650,airtel,2026-04-08
708,17,retrait,79424,airtel,2026-03-08
709,17,paiement_facture,45997,airtel,2026-05-18
710,17,paiement_facture,55950,airtel,2026-02-04
711,17,transfert,33981,airtel,2026-02-12
712,17,retrait,25656,airtel,2026-03-12
713,17,achat_credit,69610,airtel,2025-11-25
714,17,transfert,14056,airtel,2026-04-29
715,17,paiement_facture,69116,airtel,2026-05-10
716,17,transfert,54168,airtel,2026-01-26
717,17,achat_credit,37874,airtel,2026-04-18
718,17,retrait,72747,airtel,2026-03-10
719,17,retrait,65635,airtel,2026-03-29
720,17,transfert,4730,airtel,2025-12-08
721,17,retrait,55982,airtel,2026-04-27
722,17,achat_credit,76820,airtel,2026-02-16
723,17,depot,68492,airtel,2025-12-01
724,18,retrait,29922,gimac,2026-02-21
725,18,transfert,4953,gimac,2026-05-10
726,18,achat_credit,11397,gimac,2025-12-08
727,18,achat_credit,19804,gimac,2026-04-15
728,18,retrait,2524,gimac,2026-03-22
729,18,transfert,15773,gimac,2026-02-11
730,18,achat_credit,20557,gimac,2026-04-09
731,18,depot,30417,gimac,2025-11-27
732,18,achat_credit,26738,gimac,2026-01-25
733,18,achat_credit,19960,gimac,2026-03-14
734,18,depot,1871,gimac,2026-02-18
735,19,transfert,11441,airtel,2026-04-22
736,19,transfert,1597,airtel,2026-03-27
737,19,depot,11236,airtel,2025-12-28
738,19,achat_credit,4935,airtel,2025-12-23
739,19,paiement_facture,15950,airtel,2025-12-09
740,19,paiement_facture,3755,airtel,2025-12-28
741,19,transfert,16183,airtel,2026-05-07
742,19,depot,9670,airtel,2026-04-06
743,19,transfert,12853,airtel,2026-02-12
744,19,transfert,11427,airtel,2026-01-08
745,19,depot,12492,airtel,2025-12-25
746,19,depot,21502,airtel,2026-03-31
747,19,retrait,19313,airtel,2026-04-07
748,19,paiement_facture,12825,airtel,2026-05-22
749,19,transfert,1937,airtel,2026-04-22
750,19,depot,14892,airtel,2026-04-01
751,19,depot,6533,airtel,2025-12-31
752,19,transfert,21803,airtel,2026-05-02
753,19,transfert,8788,airtel,2026-03-08
754,19,depot,10044,airtel,2026-04-10
755,19,transfert,7458,airtel,2026-03-21
756,19,achat_credit,15030,airtel,2026-03-09
757,19,paiement_facture,13296,airtel,2026-04-18
758,19,paiement_facture,20343,airtel,2026-01-10
759,19,retrait,12476,airtel,2025-12-19
760,19,depot,3202,airtel,2025-11-28
761,19,retrait,1887,airtel,2026-03-24
762,19,retrait,19188,airtel,2026-03-08
763,19,retrait,13826,airtel,2026-04-19
764,20,transfert,14867,moov,2026-02-21
765,20,paiement_facture,5720,moov,2026-02-04
766,20,retrait,19570,moov,2026-03-18
767,20,paiement_facture,22916,moov,2026-02-10
768,20,retrait,21532,moov,2025-12-01
769,20,paiement_facture,11550,moov,2026-01-06
770,20,retrait,33761,moov,2025-12-12
771,20,transfert,27762,moov,2026-02-17
772,20,retrait,9761,moov,2025-12-20
773,20,achat_credit,47080,moov,2026-03-04
774,20,transfert,3538,moov,2026-02-15
775,20,depot,5863,moov,2026-03-21
776,20,transfert,7326,moov,2026-01-07
777,20,depot,5342,moov,2026-02-08
778,20,paiement_facture,43331,moov,2026-02-20
779,20,retrait,41512,moov,2026-04-16
780,20,achat_credit,2815,moov,2026-03-14
781,20,depot,19428,moov,2026-03-28
782,20,paiement_facture,10287,moov,2026-04-22
783,20,achat_credit,39372,moov,2025-12-24
784,20,transfert,26200,moov,2026-04-29
785,20,transfert,27217,moov,2026-03-12
786,20,retrait,42760,moov,2026-04-28
787,20,achat_credit,45010,moov,2026-03-03
788,20,transfert,17920,moov,2026-04-07
789,20,achat_credit,29158,moov,2026-01-02
790,20,paiement_facture,29054,moov,2026-01-21
791,20,retrait,33304,moov,2026-05-21
792,20,achat_credit,8063,moov,2025-12-06
793,20,depot,35501,moov,2025-12-29
794,20,retrait,46271,moov,2025-12-11
795,20,achat_credit,29792,moov,2025-12-01
796,20,paiement_facture,22145,moov,2026-04-07
797,20,paiement_facture,24996,moov,2026-01-24
798,20,retrait,25823,moov,2026-02-03
799,20,depot,31005,moov,2026-03-06
800,20,paiement_facture,20684,moov,2026-03-06
801,20,depot,30962,moov,2026-04-30
802,20,retrait,44936,moov,2026-03-23
803,20,paiement_facture,4957,moov,2025-12-27
804,20,depot,44248,moov,2026-01-02
805,20,retrait,32870,moov,2026-02-04
806,20,transfert,24796,moov,2026-01-21
807,20,depot,7988,moov,2025-11-26
808,20,depot,10938,moov,2025-12-17
809,20,paiement_facture,34022,moov,2026-02-04
810,20,transfert,47160,moov,2026-03-22
811,20,transfert,29814,moov,2025-11-29
812,20,transfert,45827,moov,2026-01-29
813,20,paiement_facture,10246,moov,2026-03-27
814,20,depot,25512,moov,2026-04-19
815,20,retrait,24693,moov,2026-02-04
816,20,paiement_facture,46056,moov,2026-02-17
817,20,transfert,13622,moov,2025-12-01
818,20,achat_credit,15438,moov,2026-04-23
819,20,depot,14297,moov,2026-03-09
820,20,retrait,27996,moov,2025-12-13
821,20,transfert,44226,moov,2026-03-06
822,20,transfert,44510,moov,2026-05-14
823,21,transfert,12413,airtel,2026-05-09
824,21,paiement_facture,11586,airtel,2026-01-26
825,21,retrait,1756,airtel,2026-04-26
826,21,depot,12376,airtel,2026-02-10
827,21,depot,16556,airtel,2026-02-02
828,21,retrait,17233,airtel,2026-01-08
829,21,achat_credit,5364,airtel,2026-02-07
830,21,paiement_facture,6330,airtel,2026-05-22
831,21,paiement_facture,15907,airtel,2026-03-27
832,21,retrait,12679,airtel,2026-03-08
833,21,depot,26268,airtel,2026-01-06
834,21,achat_credit,21548,airtel,2026-01-31
835,21,achat_credit,5851,airtel,2026-04-12
836,21,retrait,12519,airtel,2026-05-22
837,21,depot,7362,airtel,2026-04-25
838,21,paiement_facture,13592,airtel,2026-04-19
839,21,retrait,6472,airtel,2026-05-15
840,21,paiement_facture,30771,airtel,2026-01-21
841,21,transfert,14399,airtel,2026-04-23
842,21,retrait,25911,airtel,2026-01-17
843,21,achat_credit,24430,airtel,2026-03-01
844,21,achat_credit,23667,airtel,2026-01-15
845,21,depot,4935,airtel,2026-04-20
846,21,paiement_facture,5433,airtel,2026-05-18
847,21,retrait,2014,airtel,2026-01-15
848,21,paiement_facture,22218,airtel,2026-05-10
849,21,depot,31280,airtel,2026-02-03
850,21,paiement_facture,16196,airtel,2026-02-01
851,21,achat_credit,4111,airtel,2026-01-19
852,21,transfert,20373,airtel,2026-03-21
853,21,depot,9182,airtel,2026-04-06
854,21,retrait,31822,airtel,2026-03-17
855,21,retrait,26543,airtel,2025-12-04
856,21,depot,23074,airtel,2026-01-22
857,21,transfert,23803,airtel,2025-11-25
858,21,transfert,7334,airtel,2026-04-07
859,21,retrait,20886,airtel,2025-12-13
860,21,depot,5621,airtel,2026-04-23
861,21,retrait,31704,airtel,2026-03-14
862,21,retrait,2136,airtel,2026-02-03
863,21,achat_credit,27873,airtel,2026-04-30
864,21,retrait,17557,airtel,2026-02-08
865,21,achat_credit,11818,airtel,2026-03-28
866,21,depot,17098,airtel,2026-05-08
867,21,paiement_facture,4945,airtel,2026-03-07
868,21,achat_credit,30264,airtel,2026-03-13
869,21,depot,11322,airtel,2026-03-21
870,21,depot,2842,airtel,2026-04-07
871,21,retrait,24238,airtel,2025-12-05
872,21,transfert,15948,airtel,2026-03-11
873,21,paiement_facture,14698,airtel,2026-04-28
874,21,paiement_facture,12651,airtel,2026-01-18
875,21,depot,4544,airtel,2026-04-25
876,21,retrait,18371,airtel,2025-11-30
877,21,paiement_facture,12560,airtel,2026-02-28
878,21,paiement_facture,17675,airtel,2025-12-24
879,21,retrait,21365,airtel,2026-03-24
880,21,depot,13273,airtel,2025-12-25
881,21,transfert,20736,airtel,2026-04-20
882,21,retrait,2847,airtel,2026-04-23
883,21,depot,23019,airtel,2026-04-04
884,21,transfert,30228,airtel,2026-05-04
885,21,achat_credit,10763,airtel,2026-02-25
886,21,retrait,17818,airtel,2026-04-02
887,22,transfert,2954,gimac,2026-04-21
888,22,transfert,11417,gimac,2026-03-20
889,22,achat_credit,11457,gimac,2026-02-24
890,22,achat_credit,9310,gimac,2025-12-13
891,22,transfert,6474,gimac,2026-05-06
892,22,retrait,10199,gimac,2026-01-15
893,22,retrait,3951,gimac,2025-12-21
894,22,transfert,1185,gimac,2026-03-10
895,22,retrait,10241,gimac,2026-05-08
896,22,transfert,6622,gimac,2026-02-11
897,22,retrait,12383,gimac,2026-01-12
898,22,achat_credit,9713,gimac,2026-01-31
899,22,achat_credit,10060,gimac,2025-12-31
900,22,retrait,3919,gimac,2025-12-19
901,22,retrait,2571,gimac,2026-05-23
902,22,transfert,9060,gimac,2025-12-23
903,22,transfert,6728,gimac,2026-01-27
904,22,retrait,4305,gimac,2026-03-18
905,22,transfert,9200,gimac,2026-03-09
906,22,depot,2705,gimac,2026-04-23
907,22,depot,3516,gimac,2026-01-07
908,22,paiement_facture,2427,gimac,2025-12-11
909,22,depot,3906,gimac,2026-04-19
910,22,retrait,12486,gimac,2025-12-10
911,22,paiement_facture,2041,gimac,2026-01-07
912,23,paiement_facture,34772,moov,2025-12-20
913,23,transfert,33897,moov,2026-05-02
914,23,achat_credit,26285,moov,2026-03-17
915,23,depot,11791,moov,2025-12-18
916,23,paiement_facture,29469,moov,2025-12-14
917,23,paiement_facture,26570,moov,2026-03-28
918,23,depot,10471,moov,2026-04-08
919,23,transfert,24088,moov,2026-01-06
920,23,achat_credit,26303,moov,2026-04-26
921,23,transfert,10517,moov,2025-12-07
922,23,achat_credit,8780,moov,2026-01-02
923,23,retrait,12787,moov,2026-03-28
924,23,achat_credit,23154,moov,2025-12-26
925,23,achat_credit,16920,moov,2026-04-14
926,23,achat_credit,6818,moov,2026-02-18
927,23,achat_credit,18613,moov,2026-04-30
928,23,retrait,29458,moov,2026-04-06
929,23,retrait,21113,moov,2026-04-05
930,23,paiement_facture,11355,moov,2025-12-09
931,23,achat_credit,31821,moov,2026-04-12
932,23,depot,22408,moov,2025-11-29
933,23,retrait,4230,moov,2026-04-17
934,23,achat_credit,32632,moov,2026-01-27
935,23,retrait,26361,moov,2026-04-28
936,23,achat_credit,22255,moov,2026-05-20
937,23,depot,2488,moov,2026-02-14
938,23,retrait,33498,moov,2025-12-10
939,23,paiement_facture,27915,moov,2026-03-21
940,23,transfert,33631,moov,2026-04-17
941,23,depot,28671,moov,2026-05-20
942,23,paiement_facture,20188,moov,2026-04-26
943,23,achat_credit,8650,moov,2026-05-02
944,23,retrait,32064,moov,2025-12-30
945,23,retrait,13042,moov,2026-03-06
946,23,paiement_facture,3681,moov,2026-03-22
947,23,depot,20230,moov,2025-12-14
948,23,paiement_facture,5274,moov,2026-05-12
949,23,achat_credit,19142,moov,2026-04-27
950,23,retrait,1826,moov,2026-04-17
951,23,achat_credit,9476,moov,2026-05-17
952,23,paiement_facture,13773,moov,2026-04-16
953,23,achat_credit,33058,moov,2026-03-27
954,23,depot,31786,moov,2025-11-29
955,23,depot,7538,moov,2026-01-18
956,23,paiement_facture,5237,moov,2026-03-27
957,23,paiement_facture,4374,moov,2026-02-21
958,23,depot,14017,moov,2026-04-23
959,23,retrait,22296,moov,2026-05-12
960,23,transfert,19784,moov,2026-02-03
961,23,retrait,24838,moov,2026-04-07
962,23,transfert,25100,moov,2025-12-04
963,23,depot,13606,moov,2026-03-11
964,23,paiement_facture,32873,moov,2026-03-15
965,23,depot,29293,moov,2026-03-17
966,23,retrait,31023,moov,2026-05-23
967,23,retrait,6759,moov,2025-12-07
968,23,achat_credit,16941,moov,2026-02-13
969,23,achat_credit,5625,moov,2026-05-06
970,23,paiement_facture,6694,moov,2026-03-13
971,23,achat_credit,7956,moov,2026-04-21
972,23,achat_credit,12619,moov,2026-02-22
973,23,achat_credit,25313,moov,2026-01-20
974,24,retrait,12691,moov,2025-12-12
975,24,achat_credit,15491,moov,2026-02-14
976,24,transfert,19275,moov,2026-01-06
977,24,achat_credit,28730,moov,2026-01-06
978,24,achat_credit,20826,moov,2026-05-02
979,24,retrait,20725,moov,2026-01-09
980,24,paiement_facture,4598,moov,2025-11-25
981,24,depot,8411,moov,2026-05-23
982,24,retrait,20084,moov,2026-02-20
983,24,paiement_facture,3688,moov,2026-04-25
984,24,retrait,29629,moov,2026-02-20
985,24,transfert,16863,moov,2026-03-09
986,24,retrait,9701,moov,2026-02-05
987,24,depot,26284,moov,2026-05-09
988,24,achat_credit,24869,moov,2025-11-26
989,24,achat_credit,24612,moov,2026-05-17
990,24,depot,3507,moov,2026-02-17
991,24,achat_credit,20847,moov,2025-12-05
992,24,depot,30343,moov,2025-12-22
993,24,depot,13735,moov,2026-04-16
994,24,transfert,4263,moov,2026-03-22
995,24,retrait,6651,moov,2026-02-06
996,24,transfert,26171,moov,2026-01-23
997,24,achat_credit,32916,moov,2025-11-26
998,24,achat_credit,25481,moov,2026-02-07
999,24,paiement_facture,24583,moov,2025-12-09
1000,24,depot,6854,moov,2026-04-25
1001,24,transfert,26420,moov,2025-12-20
1002,24,achat_credit,2087,moov,2026-04-12
1003,24,achat_credit,32899,moov,2025-11-30
1004,24,paiement_facture,25114,moov,2026-01-02
1005,24,retrait,18226,moov,2025-12-28
1006,24,paiement_facture,32347,moov,2026-02-04
1007,24,retrait,18872,moov,2026-04-30
1008,24,depot,14891,moov,2026-03-30
1009,24,transfert,14624,moov,2026-03-28
1010,24,achat_credit,29397,moov,2025-12-20
1011,24,achat_credit,12024,moov,2026-01-21
1012,24,paiement_facture,7147,moov,2026-02-15
1013,24,paiement_facture,15674,moov,2025-12-09
1014,24,paiement_facture,5161,moov,2026-04-26
1015,24,paiement_facture,27329,moov,2025-12-20
1016,24,retrait,9603,moov,2026-05-16
1017,24,retrait,5229,moov,2026-01-05
1018,24,paiement_facture,2090,moov,2025-12-22
1019,24,depot,19864,moov,2026-04-05
1020,24,transfert,10577,moov,2026-03-23
1021,25,achat_credit,25341,airtel,2026-05-12
1022,25,depot,4139,airtel,2026-05-12
1023,25,paiement_facture,2512,airtel,2026-03-05
1024,25,transfert,41581,airtel,2026-03-12
1025,25,achat_credit,15093,airtel,2026-04-04
1026,25,depot,42202,airtel,2026-02-21
1027,25,transfert,18909,airtel,2026-02-28
1028,25,retrait,22810,airtel,2026-04-28
1029,25,achat_credit,26305,airtel,2026-05-17
1030,25,depot,26271,airtel,2026-01-21
1031,25,achat_credit,8792,airtel,2026-03-10
1032,25,depot,38558,airtel,2026-05-03
1033,25,retrait,38525,airtel,2026-03-25
1034,25,transfert,43007,airtel,2026-04-12
1035,25,transfert,42960,airtel,2026-01-11
1036,25,paiement_facture,23678,airtel,2025-12-08
1037,25,paiement_facture,34452,airtel,2026-01-29
1038,25,achat_credit,16977,airtel,2026-03-10
1039,25,achat_credit,38783,airtel,2026-05-13
1040,25,transfert,10749,airtel,2026-03-23
1041,25,retrait,5247,airtel,2025-12-19
1042,25,achat_credit,27974,airtel,2025-12-29
1043,25,retrait,35249,airtel,2026-04-29
1044,25,depot,24658,airtel,2026-03-05
1045,25,paiement_facture,6033,airtel,2026-01-16
1046,25,retrait,40566,airtel,2026-04-10
1047,25,paiement_facture,13680,airtel,2026-05-06
1048,25,retrait,5832,airtel,2026-02-22
1049,25,achat_credit,12769,airtel,2026-01-26
1050,25,achat_credit,33539,airtel,2026-03-19
1051,25,depot,40159,airtel,2025-12-08
1052,25,paiement_facture,22238,airtel,2025-12-29
1053,25,transfert,18648,airtel,2026-03-11
1054,25,paiement_facture,7466,airtel,2025-11-30
1055,25,paiement_facture,36898,airtel,2026-01-12
1056,25,achat_credit,5596,airtel,2026-02-17
1057,25,depot,20669,airtel,2026-01-14
1058,25,depot,42350,airtel,2025-12-16
1059,25,transfert,30933,airtel,2026-03-22
1060,25,depot,8518,airtel,2026-05-21
1061,25,transfert,17615,airtel,2026-03-10
1062,25,retrait,37268,airtel,2026-02-10
1063,25,depot,38104,airtel,2026-02-13
1064,25,transfert,21318,airtel,2026-02-23
1065,25,retrait,6650,airtel,2026-01-24
1066,25,achat_credit,39884,airtel,2026-04-26
1067,25,paiement_facture,10364,airtel,2026-02-02
1068,25,transfert,15208,airtel,2026-05-07
1069,25,achat_credit,10906,airtel,2026-01-19
1070,25,depot,13609,airtel,2026-04-24
1071,25,achat_credit,8567,airtel,2026-01-04
1072,25,paiement_facture,28485,airtel,2026-04-16
1073,25,transfert,3451,airtel,2025-12-29
1074,25,paiement_facture,4729,airtel,2026-02-15
1075,25,retrait,42396,airtel,2026-02-02
1076,25,depot,10859,airtel,2026-05-10
1077,25,paiement_facture,19551,airtel,2025-11-29
1078,25,retrait,9404,airtel,2025-12-12
1079,25,depot,13425,airtel,2026-05-06
1080,25,achat_credit,38088,airtel,2026-03-08
1081,25,paiement_facture,23739,airtel,2026-02-05
1082,25,depot,36311,airtel,2026-04-06
1083,25,paiement_facture,16225,airtel,2026-02-03
1084,25,achat_credit,10329,airtel,2026-04-11
1085,26,retrait,9768,gimac,2026-01-22
1086,26,transfert,8128,gimac,2025-11-26
1087,26,transfert,14543,gimac,2026-02-13
1088,26,transfert,4172,gimac,2025-12-22
1089,26,paiement_facture,3276,gimac,2025-12-17
1090,26,achat_credit,3374,gimac,2026-05-20
1091,26,paiement_facture,9169,gimac,2026-04-16
1092,26,achat_credit,14029,gimac,2026-04-24
1093,26,depot,9522,gimac,2026-03-17
1094,26,retrait,16542,gimac,2026-01-28
1095,26,transfert,8337,gimac,2025-12-12
1096,26,retrait,1480,gimac,2026-04-29
1097,26,retrait,12441,gimac,2026-02-05
1098,26,paiement_facture,7145,gimac,2025-12-21
1099,26,transfert,16692,gimac,2026-03-31
1100,26,paiement_facture,7023,gimac,2026-05-20
